Average_Reward,SEM_Reward,Optimal_Action_Percentage
1.435200913012293356e+00,8.993550604261200954e-02,6.400000000000000000e+01
1.448029693769923743e+00,8.664403653156924068e-02,6.500000000000000000e+01
1.274768263037608929e+00,8.431142762380000599e-02,6.350000000000000000e+01
1.348450726084449824e+00,8.763813321642012488e-02,6.500000000000000000e+01
1.350459479427756904e+00,8.381902077995148637e-02,6.400000000000000000e+01
1.389270014796446073e+00,8.300099650743064661e-02,6.300000000000000000e+01
1.486302445626193736e+00,7.996969234740973487e-02,6.500000000000000000e+01
1.362693478057999563e+00,7.307899553505352308e-02,6.500000000000000000e+01
1.190335623407693166e+00,8.337374965068400368e-02,6.350000000000000000e+01
1.320871363056305370e+00,8.508846619405054101e-02,6.100000000000000000e+01
1.272497943199556891e+00,7.871069992066206944e-02,6.450000000000000000e+01
1.405930237535777616e+00,8.713486512370473280e-02,6.400000000000000000e+01
1.423115107969575188e+00,8.410569204756579431e-02,6.450000000000000000e+01
1.356463099150550633e+00,7.927833536704252670e-02,6.350000000000000000e+01
1.353923219130992672e+00,9.126790910254405087e-02,6.400000000000000000e+01
1.340433782100148186e+00,8.693128896971291653e-02,6.350000000000000000e+01
1.393428665926778720e+00,8.334199238560136003e-02,6.450000000000000000e+01
1.434919411585014126e+00,8.508447700389305812e-02,6.150000000000000000e+01
1.415074235286312598e+00,8.406978837891365686e-02,6.300000000000000000e+01
1.343162622675613704e+00,8.028280847267275921e-02,6.300000000000000000e+01
1.291801786367354321e+00,7.976591460490499441e-02,6.300000000000000000e+01
1.337942961327248881e+00,8.069810185102270494e-02,6.350000000000000000e+01
1.321342068942472192e+00,7.977929787320128807e-02,6.350000000000000000e+01
1.392046927976311022e+00,8.099752033870734336e-02,6.500000000000000000e+01
1.433944841945034909e+00,8.448771168804301845e-02,6.300000000000000000e+01
1.257213494409810783e+00,8.012232068574905164e-02,6.250000000000000000e+01
1.231303596969104408e+00,8.336576311624277480e-02,6.300000000000000000e+01
1.365531346267995438e+00,7.970537206101312167e-02,6.300000000000000000e+01
1.412409271655679088e+00,8.047517154644071025e-02,6.300000000000000000e+01
1.195416850142642318e+00,8.057738511893546007e-02,6.300000000000000000e+01
1.305322071297451814e+00,8.425975917120083480e-02,6.450000000000000000e+01
1.322518283173607756e+00,9.019044897906086655e-02,6.550000000000000000e+01
1.357429815899110492e+00,7.985045202695868760e-02,6.300000000000000000e+01
1.370485979819654920e+00,8.172573600721248777e-02,6.350000000000000000e+01
