Average_Reward,SEM_Reward,Optimal_Action_Percentage
1.325596434564151549e+00,9.029632138867413338e-02,7.400000000000000000e+01
1.303649024111197985e+00,8.132459125427889124e-02,7.300000000000000000e+01
1.343134830354963949e+00,8.359673285110041929e-02,7.400000000000000000e+01
1.240854570069254814e+00,8.808555363544076644e-02,7.000000000000000000e+01
1.242952381748640533e+00,8.847751070147515107e-02,7.300000000000000000e+01
1.430501811223864550e+00,9.276070450350279439e-02,7.900000000000000000e+01
1.352022550040129723e+00,8.419742789170642228e-02,7.750000000000000000e+01
1.147796915054708711e+00,8.356640248463403919e-02,7.700000000000000000e+01
1.465958125997500971e+00,9.086891653876566499e-02,7.900000000000000000e+01
1.244204721789762047e+00,8.215133672878212334e-02,7.400000000000000000e+01
