Average_Reward,SEM_Reward,Optimal_Action_Percentage
1.441787661935022724e+00,7.734530966606523172e-02,7.500000000000000000e+01
1.361034689311509061e+00,8.456750844938361322e-02,7.050000000000000000e+01
1.494209687621400384e+00,8.419975760899739425e-02,7.200000000000000000e+01
1.409983855638496486e+00,8.174158121139399324e-02,7.000000000000000000e+01
1.416552061119565664e+00,8.161009568059622576e-02,7.400000000000000000e+01
1.280310578034194346e+00,8.571172729995497896e-02,7.200000000000000000e+01
1.319704709581485780e+00,8.385906125406288047e-02,7.050000000000000000e+01
1.425305977521240886e+00,8.808472080006603255e-02,7.200000000000000000e+01
1.309744030615294985e+00,8.649983558687894536e-02,6.900000000000000000e+01
1.385875378273322633e+00,9.467610094386301467e-02,7.000000000000000000e+01
1.500352363431881608e+00,8.045865221219092311e-02,7.300000000000000000e+01
1.255547659386507364e+00,8.645200314369896888e-02,7.150000000000000000e+01
1.316299305430422839e+00,9.022090136008709127e-02,7.250000000000000000e+01
1.326928488545114249e+00,8.509352520005593334e-02,7.400000000000000000e+01
1.479802667815585782e+00,8.158817686568516081e-02,7.400000000000000000e+01
1.363211298017376727e+00,8.157719351978987010e-02,7.450000000000000000e+01
1.332963646788364764e+00,8.197319332852043283e-02,7.300000000000000000e+01
1.345138338214464380e+00,8.119307468018056861e-02,7.250000000000000000e+01
1.466421722550885320e+00,9.123708940690691827e-02,7.250000000000000000e+01
1.453213268970524386e+00,8.962630003261286282e-02,6.900000000000000000e+01
1.312640117870752299e+00,8.238028965283784866e-02,7.250000000000000000e+01
1.353828037444086752e+00,8.797775858380245395e-02,7.250000000000000000e+01
1.338973801522269191e+00,8.796116900100774127e-02,7.200000000000000000e+01
1.406139794108009378e+00,8.577977942194929539e-02,7.200000000000000000e+01
1.461786216759949131e+00,8.574887509244269457e-02,7.300000000000000000e+01
1.375138381077202654e+00,7.536665858848921873e-02,7.200000000000000000e+01
1.223704186981819042e+00,8.661704966809145867e-02,7.200000000000000000e+01
1.427191976309603039e+00,8.107717429493456474e-02,7.550000000000000000e+01
1.286324299015616068e+00,8.143256487325757631e-02,7.000000000000000000e+01
1.406813617559071972e+00,9.139140715487112376e-02,7.350000000000000000e+01
1.441682776641189268e+00,8.712627517060239635e-02,7.500000000000000000e+01
1.344015594220856258e+00,8.252635087306514627e-02,7.000000000000000000e+01
1.385905084761526185e+00,8.919330950758522225e-02,7.200000000000000000e+01
1.364579828475599665e+00,8.810230341023708722e-02,7.500000000000000000e+01
1.390164062307621240e+00,8.565205922945132166e-02,7.000000000000000000e+01
1.468655425483900157e+00,8.733740572684528525e-02,7.200000000000000000e+01
1.433975426580160972e+00,8.622172918150780574e-02,7.300000000000000000e+01
1.392277264754939070e+00,7.983511825816899665e-02,7.400000000000000000e+01
1.342635811004124768e+00,8.143080687037367038e-02,7.450000000000000000e+01
1.393058164181691261e+00,8.260548831020921023e-02,7.400000000000000000e+01
1.381008842308612872e+00,7.359562212485931676e-02,7.400000000000000000e+01
1.410358697050353660e+00,8.358508316061877275e-02,7.550000000000000000e+01
1.451852618562858854e+00,8.748730935754506222e-02,7.400000000000000000e+01
1.312497148020179250e+00,8.106500954934321712e-02,7.300000000000000000e+01
1.237722735089899162e+00,8.290323018995437998e-02,7.500000000000000000e+01
1.428867737728036769e+00,7.586975823864995638e-02,7.500000000000000000e+01
1.481404641291878654e+00,7.919369271368813246e-02,7.450000000000000000e+01
1.215487022767746339e+00,8.193582401182229746e-02,7.250000000000000000e+01
1.303306261863629967e+00,8.706491821124713593e-02,7.350000000000000000e+01
1.371263798329568351e+00,8.869545967411993082e-02,7.350000000000000000e+01
1.411061171570128669e+00,8.004445439029861387e-02,7.650000000000000000e+01
1.393974268999673916e+00,8.540095279135138939e-02,7.350000000000000000e+01
1.393808330254908912e+00,8.739319384831135962e-02,7.600000000000000000e+01
