Average_Reward,SEM_Reward,Optimal_Action_Percentage
9.873244522895486819e-01,9.175263333097535834e-02,2.849999999999999645e+01
1.057353909988260732e+00,7.718183401421753465e-02,2.849999999999999645e+01
8.266046890228372357e-01,8.263131408591592453e-02,2.849999999999999645e+01
9.241927069344452184e-01,8.172368000682070366e-02,2.849999999999999645e+01
9.305239954892483567e-01,7.558138011603894590e-02,2.849999999999999645e+01
1.042732947060487136e+00,7.821457119558844484e-02,2.849999999999999645e+01
9.342064703995114350e-01,7.974345896936238520e-02,2.849999999999999645e+01
9.017170665165540333e-01,8.439675648149046194e-02,2.849999999999999645e+01
9.430209729801383167e-01,7.985688044303043687e-02,2.849999999999999645e+01
1.035312515248619336e+00,8.463929550893531384e-02,2.849999999999999645e+01
1.051341553629278058e+00,8.799473967263819751e-02,2.849999999999999645e+01
8.856797685935908770e-01,7.779468173650952445e-02,2.849999999999999645e+01
