Average_Reward,SEM_Reward,Optimal_Action_Percentage
1.172539950476453319e+00,9.265262228462213534e-02,7.250000000000000000e+01
1.269760532405377562e+00,8.900454073182290093e-02,7.400000000000000000e+01
1.276369041235094981e+00,8.328323000816993671e-02,7.500000000000000000e+01
1.241880708910461317e+00,8.360651033425009482e-02,7.200000000000000000e+01
1.391925342894613449e+00,8.313844932211529593e-02,7.600000000000000000e+01
1.399805439033714904e+00,8.038020596335697376e-02,7.350000000000000000e+01
1.335407696256923016e+00,8.086283812716738018e-02,7.300000000000000000e+01
1.405827096739312942e+00,8.506778196021033689e-02,7.100000000000000000e+01
1.437191397247379987e+00,8.547362968850628906e-02,7.500000000000000000e+01
1.438872785514850428e+00,8.465051655169734957e-02,7.250000000000000000e+01
1.406713677506806537e+00,9.218397821424249849e-02,7.350000000000000000e+01
1.497878691338261792e+00,8.621955405886051749e-02,7.350000000000000000e+01
1.440866835250472544e+00,7.936665010565106815e-02,7.300000000000000000e+01
1.351092633437477097e+00,8.502666419176149737e-02,7.500000000000000000e+01
1.307249346972358728e+00,8.996121306199574008e-02,7.300000000000000000e+01
1.416783939462172626e+00,8.285008930498824475e-02,7.550000000000000000e+01
1.305397057318979259e+00,8.373473760054929438e-02,7.450000000000000000e+01
1.405840987378021323e+00,8.323856858512608536e-02,7.550000000000000000e+01
1.486910413907677642e+00,8.460421464889576748e-02,7.800000000000000000e+01
1.356146439330065290e+00,7.824544093317792326e-02,7.700000000000000000e+01
1.410275123859591417e+00,8.562827650252367861e-02,7.900000000000000000e+01
1.411114923669739118e+00,8.319685666927488510e-02,7.850000000000000000e+01
1.415291374122196855e+00,8.088598687578001101e-02,7.750000000000000000e+01
1.358658203719335544e+00,8.354304816672449008e-02,7.550000000000000000e+01
1.451792305276104589e+00,8.765727137861090146e-02,7.800000000000000000e+01
1.440247697387477599e+00,8.209074683194801658e-02,7.550000000000000000e+01
1.444714411014504485e+00,8.564489625931061278e-02,7.600000000000000000e+01
1.307031393704094491e+00,8.069567654058140693e-02,7.800000000000000000e+01
1.384802550764185236e+00,8.494530511325489031e-02,7.700000000000000000e+01
1.359123520781315042e+00,8.537629399974797084e-02,7.550000000000000000e+01
1.296331430839234633e+00,8.558244547075853637e-02,7.750000000000000000e+01
1.431313348647965444e+00,7.895241984918521805e-02,7.550000000000000000e+01
1.536507456693960050e+00,7.907956740839851284e-02,7.850000000000000000e+01
1.372245680490702391e+00,9.158788553500797625e-02,7.900000000000000000e+01
1.434560376093751088e+00,8.440542340539607113e-02,8.100000000000000000e+01
1.408583752111899789e+00,8.524230028800672265e-02,8.050000000000000000e+01
1.441469255731323118e+00,7.952985135301797459e-02,8.200000000000000000e+01
1.248459352569992964e+00,8.302542991928343885e-02,7.850000000000000000e+01
1.411294514317677384e+00,8.059745274079500865e-02,8.000000000000000000e+01
1.366036778025434550e+00,8.952745613091514509e-02,7.950000000000000000e+01
1.353787971275757451e+00,8.317220661684514293e-02,7.900000000000000000e+01
1.376197198077977468e+00,9.121336269627718096e-02,7.800000000000000000e+01
1.411162441564534520e+00,7.886643412221389093e-02,8.000000000000000000e+01
1.486363896134205609e+00,7.318912496226352704e-02,8.050000000000000000e+01
1.629979087117089609e+00,8.474660466451684748e-02,8.000000000000000000e+01
1.341199111233229990e+00,8.791113318613860694e-02,8.000000000000000000e+01
1.615068406306314541e+00,8.478442926579708716e-02,8.150000000000000000e+01
1.394997526146888989e+00,7.994597012895722499e-02,8.250000000000000000e+01
1.487861694667924617e+00,7.518317876517568998e-02,8.150000000000000000e+01
1.441191985882188442e+00,8.551375325502226510e-02,8.150000000000000000e+01
1.355397511727492788e+00,7.911197045956841478e-02,8.050000000000000000e+01
1.486693455908695061e+00,8.523134605053438173e-02,8.100000000000000000e+01
1.567492531078307438e+00,9.433706337807371001e-02,8.150000000000000000e+01
1.421495243584696810e+00,8.257444644767067410e-02,8.050000000000000000e+01
1.440454683004136038e+00,8.300822365834127636e-02,8.100000000000000000e+01
1.450047640816973793e+00,8.496454373358013068e-02,8.250000000000000000e+01
1.430751692424722776e+00,8.631122347250616555e-02,8.200000000000000000e+01
1.495506752603823708e+00,8.802188851256070867e-02,8.100000000000000000e+01
1.386936713151746936e+00,8.335597156671681329e-02,8.100000000000000000e+01
1.470795414937691170e+00,8.543939059414594472e-02,8.300000000000000000e+01
1.421687271581921541e+00,7.534884947022736645e-02,8.150000000000000000e+01
1.457882467677278804e+00,8.420627404157332574e-02,8.200000000000000000e+01
1.550132443302921326e+00,8.119906584930072779e-02,8.350000000000000000e+01
1.458209294771118714e+00,8.145947450907267684e-02,8.400000000000000000e+01
1.475264504760607664e+00,7.826453454365911444e-02,8.300000000000000000e+01
1.320123284948010900e+00,7.953659406148064215e-02,8.200000000000000000e+01
1.611545484503809966e+00,8.405070021038810180e-02,8.200000000000000000e+01
